GlobalID,TableName,ColumnName,Version,Domain,FilePath
000187,RefMepSessionType,,10,K12,
000188,K12StaffAssignment,RefMepStaffCategoryId,10,K12,
000188,RefMepStaffCategory,,10,K12,
000189,PersonStatus,RefPersonStatusTypeId,10,Common,
000189,RefPersonStatusType,,10,Common,
000190,LocationAddress,CountyName,10,Common,
000190,PersonAddress,AddressCountyName,10,Common,
000191,OrganizationDetail,Name,10,Common,
000191,PersonDegreeOrCertificate,NameOfInstitution,10,Common,
000193,PersonProgramParticipation,ParticipationStatus,10,Common,
000193,PersonProgramParticipation,RefParticipationTypeId,10,Common,
000193,RefParticipationType,,10,Common,
000194,ProgramParticipationNeglected,RefNeglectedProgramTypeId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\ProgramParticipationNeglectedView.cs
000194,RefNeglectedProgramType,,10,Common,
000196,PersonDetail,RefVisaTypeId,10,Common,
000196,RefVisaType,,10,Common,
000197,PsProgram,NormalLengthTimeForCompletion,10,Postsecondary,
000198,PsProgram,RefTimeForCompletionUnitsId,10,Postsecondary,
000198,RefTimeForCompletionUnits,,10,Common,
000199,K12StudentCourseSection,NumberOfCreditsAttempted,10,K12,
000199,PsStudentAcademicRecord,NumberOfCreditsAttempted,10,Postsecondary,
000199,PsStudentSection,NumberOfCreditsAttempted,10,Postsecondary,
000200,K12StudentCourseSection,NumberOfCreditsEarned,10,K12,
000200,PsStudentSection,NumberOfCreditsEarned,10,Postsecondary,
000200,StaffProfessionalDevelopmentActivity,NumberOfCreditsEarned,10,Common,
000201,RoleAttendance,NumberOfDaysAbsent,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\RoleAttendanceView.cs
000202,ELEnrollment,NumberOfDaysInAttendance,10,EarlyLearning,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.EarlyLearning\Views\ELEnrollmentView.cs
000202,RoleAttendance,NumberOfDaysInAttendance,10,Common,
000203,OrganizationIdentifier,RefOrganizationIdentifierTypeId,10,Common,
000203,RefOrganizationIdentificationSystem,,10,Common,
000204,OrganizationDetail,Name,10,Common,
000205,StaffCompensation,StaffCompensationOtherBenefits,10,Common,
000206,PersonOtherName,OtherName,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\PersonOtherNameView.cs
000207,RefParaprofessionalQualification,,10,Common,
000207,StaffCredential,RefParaprofessionalQualificationId,10,Common,
000208,OrganizationFederalAccountability,RefParticipationStatusMathId,10,Common,
000208,RefParticipationStatusAyp,,10,Reference,
000209,OrganizationFederalAccountability,RefParticipationStatusRlaId,10,Common,
000209,RefParticipationStatusAyp,,10,Reference,
000210,OrganizationFederalAccountability,PersistentlyDangerousStatus,10,Common,
000211,OrganizationIndicator,RefOrganizationIndicatorId,10,Common,
000211,RefOrganizationIndicator,,10,Common,
000212,PersonDetail,Prefix,10,Common,
000213,StaffEmployment,PositionTitle,10,Common,
000214,LocationAddress,PostalCode,10,Common,
000214,PersonAddress,PostalCode,10,Common,
000216,K12LeaPreKEligibility,RefPrekindergartenEligibilityId,10,K12,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.K12\Views\K12LeaPreKEligibilityView.cs
000216,RefPrekindergartenEligibility,,10,K12,
000217,K12LeaPreKEligibleAgesIDEA,RefPreKEligibleAgesNonIDEAId,10,K12,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.K12\Views\K12LeaPreKEligibleAgesIDEAView.cs
000217,RefPreKEligibleAgesNonIDEA,,10,K12,
000218,PersonDisability,PrimaryDisabilityTypeId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\PersonDisabilityView.cs
000218,RefDisabilityType,,10,Reference,
000219,OrganizationTelephone,PrimaryTelephoneNumberIndicator,10,Common,
000219,PersonTelephone,PrimaryTelephoneNumberIndicator,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\PersonTelephoneView.cs
000220,K12StaffAssignment,RefProfessionalEducationJobClassificationId,10,K12,
000220,RefProfessionalEducationJobClassification,,10,K12,
000221,OrganizationFederalAccountability,RefProficiencyTargetStatusMathId,10,Common,
000221,RefProficiencyTargetAyp,,10,Reference,
000222,PersonProgramParticipation,RefProgramExitReasonId,10,Common,
000222,RefProgramExitReason,,10,Common,
000223,PsProgram,ProgramLengthHours,10,Postsecondary,
000224,PsProgram,RefProgramLengthHoursTypeId,10,Postsecondary,
000224,RefProgramLengthHoursType,,10,Postsecondary,
000225,OrganizationProgramType,RefProgramTypeId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\OrganizationProgramTypeView.cs
000225,RefProgramType,,10,Common,
000226,K12StudentAcademicRecord,ProjectedGraduationDate,10,K12,
000227,K12Lea,RefPublicSchoolChoiceStatusId,10,K12,
000227,RefPublicSchoolChoiceStatus,,10,K12,
000228,AssessmentRegistration,RefAssessmentReasonNotTestedId,10,Assessment,
000228,RefAssessmentReasonNotTested,,10,Assessment,
000229,ActivityRecognition,RefActivityRecognitionTypeId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\ActivityRecognitionView.cs
000229,RefActivityRecognitionType,,10,Common,
000230,OrganizationFederalAccountability,RefReconstitutedStatusId,10,Common,
000230,RefReconstitutedStatus,,10,Common,
000231,CourseSection,RelatedCompetencyDefinitions,10,Common,
000232,K12SchoolStatus,RefRestructuringActionId,10,K12,
000232,RefRestructuringAction,,10,K12,
000233,StaffCompensation,StaffCompensationRetirementBenefits,10,Common,
000234,K12StaffEmployment,SalaryForTeachingAssignmentOnlyIndicator,10,K12,
000235,PersonStatus,RefPersonStatusTypeId,10,Common,
000235,RefPersonStatusType,,10,Common,
000236,PersonStatus,RefPersonStatusTypeId,10,Common,
000236,RefPersonStatusType,,10,Common,
000237,PersonStatus,RefPersonStatusTypeId,10,Common,
000237,RefPersonStatusType,,10,Common,
000238,K12SchoolImprovement,RefSchoolImprovementFundsId,10,K12,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.K12\Views\K12SchoolImprovementView.cs
000238,RefSchoolImprovementFunds,,10,Common,
000239,K12SchoolImprovement,RefSigInterventionTypeId,10,K12,
000239,RefSigInterventionType,,10,K12,
000240,K12SchoolImprovement,RefSchoolImprovementStatusId,10,K12,
000240,RefSchoolImprovementStatus,,10,K12,
000241,K12School,RefSchoolLevelId,10,K12,
000241,RefSchoolLevel,,10,K12,
000242,K12School,RefSchoolTypeId,10,K12,
000242,RefSchoolType,,10,K12,
000243,OrganizationCalendar,CalendarYear,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\OrganizationCalendarView.cs
000244,OrganizationCalendarSession,InstructionalMinutes,10,Common,
000245,AssessmentResult,ScoreValue,10,Assessment,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Assessment\Views\AssessmentResultView.cs
000249,PersonProgramParticipation,RefParticipationTypeId,10,Common,
000249,RefParticipationType,,10,Common,
000250,Course,SCEDSequenceOfCourse,10,Common,
000251,OrganizationCalendarSession,BeginDate,10,Common,
000252,OrganizationCalendarSession,Designator,10,Common,
000252,PsPriceOfAttendance,SessionDesignator,10,Postsecondary,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Postsecondary\Views\PsPriceOfAttendanceView.cs
000253,OrganizationCalendarSession,EndDate,10,Common,
000254,OrganizationCalendarSession,RefSessionTypeId,10,Common,
000254,RefSessionType,,10,Common,
000255,PersonDetail,RefSexId,10,Common,
000255,RefSex,,10,Common,
000257,RefOrganizationIndicator,,10,Common,
000258,CourseSection,RefSingleSexClassStatusId,10,Common,
000258,RefSingleSexClassStatus,,10,Common,
000260,ProgramParticipationSpecialEducation,RefSpecialEducationExitReasonId,10,Common,
000260,RefSpecialEducationExitReason,,10,Common,
000261,K12StaffAssignment,SpecialEducationParaprofessional,10,K12,
000262,K12StaffAssignment,SpecialEducationRelatedServicesPersonnel,10,K12,
000263,ProgramParticipationSpecialEducation,SpecialEducationServicesExitDate,10,Common,
000264,K12StaffAssignment,SpecialEducationTeacher,10,K12,
000265,PsStudentAdmissionTest,StandardizedAdmissionTestScore,10,Postsecondary,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Postsecondary\Views\PsStudentAdmissionTestView.cs
000266,PsStudentAdmissionTest,RefStandardizedAdmissionTestId,10,Postsecondary,
000266,RefStandardizedAdmissionTest,,10,Postsecondary,
000267,PersonAddress,RefStateId,10,Common,
000267,RefState,,10,Common,
000268,PersonDetail,RefStateOfResidenceId,10,Common,
000269,LocationAddress,StreetNumberAndName,10,Common,
000269,PersonAddress,StreetNumberAndName,10,Common,
000271,RoleAttendance,AttendanceRate,10,Common,
000272,PsStudentEnrollment,RefPsStudentLevelId,10,Postsecondary,
000272,RefPsStudentLevel,,10,Postsecondary,
000273,IndividualizedProgram,RefStudentSupportServiceTypeId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\IndividualizedProgramView.cs
000273,OrganizationService,RefStudentSupportServiceTypeId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\OrganizationServiceView.cs
000273,RefStudentSupportServiceType,,10,Common,
000273,ServiceProvided,RefStudentSupportServiceTypeId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\ServiceProvidedView.cs
000274,AssessmentSubtest,Description,10,Assessment,
000275,AssessmentSubtest,Title,10,Assessment,
000277,ProgramParticipationTeacherPrep,RefTeachingCredentialBasisId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\ProgramParticipationTeacherPrepView.cs
000277,RefTeachingCredentialBasis,,10,Common,
000277,StaffCredential,RefTeachingCredentialBasisId,10,Common,
000278,ProgramParticipationTeacherPrep,RefTeachingCredentialTypeId,10,Common,
000278,RefTeachingCredentialType,,10,Common,
000278,StaffCredential,RefTeachingCredentialTypeId,10,Common,
000279,OrganizationTelephone,TelephoneNumber,10,Common,
000279,PersonTelephone,TelephoneNumber,10,Common,
000280,PersonTelephone,RefPersonTelephoneNumberTypeId,10,Common,
000280,RefPersonTelephoneNumberType,,10,Common,
000280,RefTelephoneNumberType,,10,Reference,
000281,ProgramParticipationTitleI,RefTitleIIndicatorId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\ProgramParticipationTitleIView.cs
000281,RefTitleIIndicator,,10,Common,
000282,K12ProgramOrService,RefTitleIInstructionalServicesId,10,K12,
000282,RefTitleIInstructionalServices,,10,Common,
000283,K12StaffAssignment,RefTitleIProgramStaffCategoryId,10,K12,
000283,RefTitleIProgramStaffCategory,,10,K12,
000284,K12ProgramOrService,RefTitleIProgramTypeId,10,K12,
000284,RefTitleIProgramType,,10,K12,
000285,K12SchoolStatus,RefTitleISchoolStatusId,10,K12,
000285,RefTitleISchoolStatus,,10,K12,
000286,PersonStatus,RefPersonStatusTypeId,10,Common,
000286,RefPersonStatusType,,10,Common,
000287,PersonStatus,RefPersonStatusTypeId,10,Common,
000287,RefPersonStatusType,,10,Common,
000288,PersonStatus,RefPersonStatusTypeId,10,Common,
000288,RefPersonStatusType,,10,Common,
000289,K12LeaTitleISupportService,RefK12LeaTitleISupportServiceId,10,K12,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.K12\Views\K12LeaTitleISupportServiceView.cs
000289,RefK12LeaTitleISupportService,,10,K12,
000290,PersonProgramParticipation,RefParticipationTypeId,10,Common,
000290,RefParticipationType,,10,Common,
000291,PersonStatus,RefPersonStatusTypeId,10,Common,
000291,RefPersonStatusType,,10,Common,
000292,PsStudentFinancialAid,TitleIVParticipantAndRecipient,10,Postsecondary,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Postsecondary\Views\PsStudentFinancialAidView.cs
000293,StaffCompensation,StaffCompensationTotalBenefits,10,Common,
000294,K12StudentAcademicRecord,TotalNumberInClass,10,K12,
000294,PsStudentApplication,HighSchoolGraduatingClassSize,10,Postsecondary,
000295,StaffCompensation,StaffCompensationTotalSalary,10,Common,
000296,PsStudentEnrollment,RefTransferReadyId,10,Postsecondary,
000296,RefTransferReady,,10,Postsecondary,
000297,PsStudentDemographic,RefTuitionResidencyTypeId,10,Postsecondary,
000297,RefTuitionResidencyType,,10,Postsecondary,
000299,PersonDetail,RefUSCitizenshipStatusId,10,Common,
000299,RefUSCitizenshipStatus,,10,Common,
000704,OrganizationWebsite,Website,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\OrganizationWebsiteView.cs
000302,StaffExperience,YearsOfPriorTeachingExperience,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\StaffExperienceView.cs
000304,PersonFamily,RefELProgramEligibilityId,10,Common,
000304,RefELProgramEligibility,,10,Common,
000305,PersonDetail,RefProofOfResidencyTypeId,10,Common,
000305,PersonFamily,RefProofOfResidencyTypeId,10,Common,
000305,RefProofOfResidencyType,,10,Common,
000306,PersonImmunization,ImmunizationDate,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\PersonImmunizationView.cs
000307,RequiredImmunization,RefImmunizationTypeId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\RequiredImmunizationView.cs
000308,PersonHealth,RefVisionScreeningStatusId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\PersonHealthView.cs
000308,RefVisionScreeningStatus,,10,Common,
000309,PersonHealth,RefHearingScreeningStatusId,10,Common,
000309,RefHearingScreeningStatus,,10,Common,
000310,PersonHealth,RefDentalScreeningStatusId,10,Common,
000310,RefDentalScreeningStatus,,10,Common,
000312,PersonHealthBirth,WeightAtBirth,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\PersonHealthBirthView.cs
000313,PersonHealthBirth,WeeksOfGestation,10,Common,
000314,ELChildDevelopmentalAssessment,RefChildDevelopmentalScreeningStatusId,10,EarlyLearning,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.EarlyLearning\Views\ELChildDevelopmentalAssessmentView.cs
000314,RefChildDevelopmentalScreeningStatus,,10,EarlyLearning,
000315,ELChildDevelopmentalAssessment,RefDevelopmentalEvaluationFindingId,10,EarlyLearning,
000315,RefDevelopmentalEvaluationFinding,,10,EarlyLearning,
000316,PersonLanguage,RefLanguageUseTypeId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\PersonLanguageView.cs
000316,RefLanguageUseType,,10,Common,
000317,PersonLanguage,RefLanguageId,10,Common,
000317,RefISO6392Language,,10,Reference,
000317,RefLanguage,,10,Common,
000320,IndividualizedProgram,RefIndividualizedProgramTypeId,10,Common,
000320,RefIndividualizedProgramType,,10,Common,
000321,ELChildService,RefEarlyChildhoodServicesReceivedId,10,EarlyLearning,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.EarlyLearning\Views\ELChildServiceView.cs
000321,RefEarlyChildhoodServices,,10,Common,
000321,RefServices,,10,Common,
000321,ServiceProvided,RefServicesId,10,Common,
000323,ELChildServicesApplication,ApplicationDate,10,EarlyLearning,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.EarlyLearning\Views\ELChildServicesApplicationView.cs
000323,OrganizationPersonRoleApplication,ApplicationDate,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\OrganizationPersonRoleApplicationView.cs
000324,ELEnrollment,EnrollmentDate,10,EarlyLearning,
000325,ELEnrollment,RefFoodServiceParticipationId,10,EarlyLearning,
000325,ProgramParticipationFoodService,RefSchoolFoodServiceProgramId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\ProgramParticipationFoodServiceView.cs
000325,RefFoodServiceParticipation,,10,EarlyLearning,
000325,RefSchoolFoodServiceProgram,,10,Common,
000326,OrganizationPersonRole,EntryDate,10,Common,
000327,OrganizationPersonRole,ExitDate,10,Common,
000329,PersonRelationship,CustodialRelationshipIndicator,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\PersonRelationshipView.cs
000330,PersonFamily,NumberOfPeopleInFamily,10,Common,
000331,PersonFamily,NumberOfPeopleInHousehold,10,Common,
000332,PersonFamily,FamilyIncome,10,Common,
000333,PersonFamily,RefFamilyIncomeSourceId,10,Common,
000333,RefFamilyIncomeSource,,10,Common,
000334,PersonFamily,RefIncomeCalculationMethodId,10,Common,
000334,RefIncomeCalculationMethod,,10,Common,
000335,PersonHealth,RefHealthInsuranceCoverageId,10,Common,
000335,RefHealthInsuranceCoverage,,10,Common,
000336,PersonHealth,RefDentalInsuranceCoverageTypeId,10,Common,
000336,RefDentalInsuranceCoverageType,,10,Common,
000341,ELStaffEducation,RefELLevelOfSpecializationId,10,EarlyLearning,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.EarlyLearning\Views\ELStaffEducationView.cs
000341,RefELLevelOfSpecialization,,10,EarlyLearning,
000342,PersonDegreeOrCertificate,DegreeOrCertificateTitleOrSubject,10,Common,
000343,PersonDegreeOrCertificate,RefDegreeOrCertificateTypeId,10,Common,
000343,RefDegreeOrCertificateType,,10,Common,
000344,PersonDegreeOrCertificate,AwardDate,10,Common,
000345,EarlyChildhoodCredential,RefEarlyChildhoodCredentialId,10,EarlyLearning,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.EarlyLearning\Views\EarlyChildhoodCredentialView.cs
000345,RefEarlyChildhoodCredential,,10,EarlyLearning,
000346,OrganizationPersonRole,EntryDate,10,Common,
000346,RoleStatus,StatusStartDate,10,Common,
000347,ELStaffEmployment,RefEmploymentStatusId,10,EarlyLearning,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.EarlyLearning\Views\ELStaffEmploymentView.cs
000347,K12StaffEmployment,RefEmploymentStatusId,10,K12,
000347,RefEmploymentStatus,,10,Common,
000347,RefRoleStatus,,10,Common,
000347,RoleStatus,RefRoleStatusId,10,Common,
000348,ELFacilityLicensing,InitialLicensingDate,10,EarlyLearning,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.EarlyLearning\Views\ELFacilityLicensingView.cs
000348,ELProgramLicensing,InitialLicenseDate,10,EarlyLearning,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.EarlyLearning\Views\ELProgramLicensingView.cs
000349,ELFacilityLicensing,ContinuingLicenseDate,10,EarlyLearning,
000349,ELProgramLicensing,ContinuingLicenseDate,10,EarlyLearning,
000350,ELFacilityLicensing,RefLicenseExemptId,10,EarlyLearning,
000350,ELProgramLicensing,RefLicenseExemptId,10,EarlyLearning,
000350,RefLicenseExempt,,10,EarlyLearning,
000351,OrganizationOperationalStatus,OperationalStatusEffectiveDate,10,Common,
000353,ELClassSection,RefServiceOptionId,10,EarlyLearning,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.EarlyLearning\Views\ELClassSectionView.cs
000353,ELEnrollment,RefServiceOptionId,10,EarlyLearning,
000353,ELOrganizationAvailability,RefServiceOptionId,10,EarlyLearning,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.EarlyLearning\Views\ELOrganizationAvailabilityView.cs
